GSM_ID,XIST,TYROBP,DOCK2,FCER1G,GSTA4,ABCC2,TIMELESS,ACBD5,LMAN1,KIFAP3,PCTK2,SNCA,RPS27,RPS18,PCBP2,STIP1,HSPA1A,DOPEY1,ENPP2,GAB2,TUBB4,ACTG1,SLC22A2,AGTR1,ZIC2,TEKT1,FANK1,HYDIN,MED6,SFRS3,PPP2R5A,RNASE11,LAMP2,P2RX7,MID1IP1,GJA1,STON2,CST3,CREBBP,ABCC11,MDGA1,SNAP91,BSN,GLS,DTL,UBE2C,BUB1,RFX4,DGCR6,AQP4,MT1M,AMPD1,EGR2,PDGFB
GSM1090395,-1.5404345,-0.6707381,-0.4583335,-0.294728,0.09624151,0.005343168,-0.03015236,-0.2178126,-0.0316035,-0.07504956,-0.108238065,0.020069388,0.09500925,0.1777367,0.03506992,-0.08644752,-0.6593888,0.06438711,-0.5027866,-0.2690141,0.02016344,-0.056708795,0.08412203,-0.066543784,0.0707677,-0.02708224,-0.01447854,-0.009983135,-0.01187152,0.07646081,-0.02166313,0.02564541,-0.3075618,-0.3622507,-0.4297065,-0.3712747,-0.096407747,-0.006362881,0.00879924,0.024953817,0.0388344,0.0644595,0.1136555,-0.01017358,0.0196533,0.01738875,-0.08481824,-0.14648527,-0.02295822,-0.130245813,-0.4265338,0.02760644,-0.002809493,-0.0182072
GSM1090396,-1.5811765,-0.01556277,-0.06572302,-0.089370505,-0.008121525,-0.016180025,-0.06449704,-0.1095774,-0.04360091,-0.2391843,-0.087300045,-0.059265349,0.084752343,0.15805555,-0.03727918,-0.1327273,-0.31413,0.03167344,0.09107307,0.1580658,-0.06256098,0.048715855,0.00459699,-0.0534992,-0.07920454,0.295879,0.1008948,0.25986715,0.045606108,-0.06967548,0.23497516,-0.06034882,-0.044311657,0.07915171,-0.09406501,-0.1615305,0.096911445,0.05040379,-0.07032892,-0.010750295,0.1391645,-0.1754584,-0.09079204,-0.2358528,-0.02728716,0.077102245,0.09422158,-0.088356875,0.1425568,-0.193251417,-0.06664158,0.0308679,-0.3420447,0.2128928
GSM1090397,-1.7056525,-0.5021148,-0.4869621,-0.4413172,0.102167045,-0.091862696,-0.03750183,-0.158986,0.024768745,0.05830972,-0.031210284,0.060615297,0.001729259,0.08648686,0.04265628,-0.07230023,-0.4134386,0.04524023,-0.5570891,-0.308005,0.08184528,0.001872656,0.159478265,0.31041045,0.1043296,-0.2964314,-0.07433496,-0.14488972,-0.050535638,-0.0022409,0.0342729,0.1182645,-0.2974187,-0.3652851,-0.4565934,-0.273045,-0.135259933,0.0174458,0.05202521,0.052638165,-0.06336303,0.1520574,0.08803748,-0.0111993,-0.1493402,0.007092408,-0.09300597,-0.15671506,-0.07134455,-0.359389567,-0.4813179,0.07382338,-0.4410115,0.06653295
GSM1090398,-1.5974015,-0.4470943,-0.2807781,-0.2326817,0.07060492,-0.030902565,0.011163,-0.07481118,-0.018659475,0.03915806,-0.08005092,0.005657307,-0.042801814,0.14489845,0.05968901,0.03144846,-0.2866469,0.02727995,-0.3711272,-0.31276165,0.01318999,0.07198448,0.01802038,0.05202762,0.07047094,-0.08331764,-0.02638457,-0.06513609,-0.0146249,0.020460775,0.0688689,0.05575108,-0.2913073,-0.3532551,-0.2833069,-0.1708465,-0.050724087,-0.1491269,-0.004516151,0.026197362,-0.06375614,0.1538737,0.01988641,0.01704167,-0.03822728,-0.011226193,-0.09318237,-0.113331845,-0.03265703,-0.187357083,-0.49743,0.1335515,-0.2060773,0.06780086
GSM1090400,-1.7201955,0.2079226,0.198017,-0.00744457,-0.078168375,-0.03389023,0.08687359,0.3447821,0.083671264,0.01821047,0.16353155,0.07905594,0.054523008,0.12037135,-0.07547566,-0.1551436,0.0272944,0.1349641,0.7703911,0.4374161,-0.05422971,0.289032,0.008335207,0.01521556,-0.3775139,-0.09370687,-0.06336307,-0.09744847,-0.046519145,-0.012558853,0.2338716,0.1591965,0.467626267,0.3033456,0.2490919,-0.637707,-0.014834347,-0.170264,-0.22880615,0.02690886,-0.506213,-0.3195239,-0.4200787,-0.3932882,-0.01552832,-0.052287445,0.07786547,-0.24726488,-0.01545832,-0.3346318,-0.4753574,0.03176235,-0.2135558,0.01862414
GSM1090402,-1.630579,-0.4907173,-0.3705691,-0.2706474,0.09187011,-0.035230195,-0.004848305,-0.2196794,-0.017843715,-0.1291383,-0.068500625,-0.009346287,0.018964008,0.104238585,0.02247446,-0.08522063,-0.5867751,0.11447,-0.4567952,-0.2280371,0.06826064,-0.034964115,0.075660185,-0.05439919,0.1470077,-0.219373,-0.106018,-0.048030695,-0.026083415,0.079342155,-0.002111225,0.05920817,-0.326387333,-0.3549605,-0.4338973,-0.2745708,-0.110588093,0.1141801,0.04866506,-0.00952741,-0.004364694,0.04681266,0.1256961,-0.06154831,0.008302054,0.029171745,-0.138607,-0.131325165,-0.02752569,-0.172318767,-0.3127043,0.1108545,-0.2909357,0.01874307
GSM1090406,-1.7270955,-0.1423305,-0.1966744,-0.101733289,0.09602828,0.00346063,0.04534692,-0.446743,-0.133462638,-0.05646354,-0.118371625,0.119000097,0.153424,0.2443626,0.1274687,-0.07590622,-0.7563388,-0.03820523,-0.7584041,-0.38538545,-0.08369087,-0.041000455,0.71390865,-0.040923736,0.17571,-0.1186832,-0.1194899,-0.09269822,-0.03540812,0.009835777,-0.05852777,0.02057638,-0.388681433,-0.4133098,-0.3960426,-0.7748867,-0.289611533,-0.2608466,0.0274329,0.024355644,0.1091763,0.09796595,0.2180801,-0.08674379,0.05707227,0.06241809,0.08130118,-0.45362935,-0.08642741,-0.591398533,-0.6873705,-0.007610851,0.1383585,0.06051542
GSM1090409,-1.559831,-0.2722271,-0.186667,-0.13334531,0.035764595,-0.025222665,0.006658816,-0.2689912,-0.011901205,-0.0805944,-0.1472781,0.00801568,0.04378139,0.1289237,0.07647004,-0.01901678,-0.5542679,-0.02281817,-0.5817103,-0.2186673,0.03307439,-0.08494751,0.10794882,0.018400895,0.2110499,-0.01305486,-0.04630859,0.00167996,-0.092243545,-0.01080954,-0.03650528,0.1001087,-0.423586033,-0.3233786,-0.3746385,-0.5805445,-0.139068057,0.02487436,0.040905002,-0.005776565,0.06906221,0.06988957,0.147525,-0.07961643,-0.004615993,0.041096575,-0.05572413,-0.22733125,0.03468012,-0.3580854,-0.4798312,0.02620105,-0.1631382,0.04480724
GSM1090410,-1.7919855,0.2934804,0.2881601,0.1431741,-0.018624227,-0.006148223,0.04212172,0.05006538,-0.05713801,0.07774115,-0.04791033,-0.102275843,-0.05983626,-0.02854089,0.04388103,-0.14195,-0.6672933,0.07686734,0.220497,0.196952,0.09538281,0.065765264,0.0626359,-0.08157295,-0.1855611,-0.008192533,0.06505205,0.18986944,0.018647285,0.00252223,0.317833825,0.07042416,0.155528733,0.01041144,0.06778096,-0.06670049,0.095714567,0.1556207,-0.15387705,0.004825955,-0.1422987,-0.01145107,-0.1122764,-0.06151052,0.03063241,-0.078737185,0.2241473,-0.010350261,0.1627266,0.12917541,0.1751172,-0.02828606,0.4731419,0.1707146
GSM1090411,-1.692242,-0.4131007,-0.3607281,-0.17856369,0.04089022,0.006327895,-0.002649501,-0.4883941,-0.116114555,-0.1588587,-0.1329606,0.022197593,0.113146748,0.140448,0.005087272,0.1789458,0.8721153,-0.01576199,-0.9537076,-0.33180965,0.008573594,-0.1689657,0.044609885,-0.056500585,0.1497213,-0.1654061,-0.1137662,-0.015084645,-0.1263526,0.07257935,-0.00918676,0.1149822,-0.4542786,-0.3318484,-0.4077204,-0.4877753,-0.13776463,0.04781834,0.024288655,0.03440729,0.09280682,0.04084022,0.1660224,-0.006324625,0.02434906,0.019948802,-0.03190724,-0.072234815,-0.008572965,-0.3134537,-0.4060363,0.07130782,1.534581,0.2012166
GSM1090413,-1.598514,-0.08387401,-0.08355848,-0.16281623,0.1497883,0.004446756,0.01143984,-0.03547158,0.04293978,0.04083153,0.00514019,0.118252733,0.037990715,0.010128538,0.09140048,-0.1432888,-0.8117183,0.08289334,-0.1290397,-0.17485375,0.01597845,0.060296535,-0.01964774,0.021059205,0.1575987,-0.04045566,-0.101605,-0.05034878,-0.004557,0.078066145,-0.04353749,-0.005006426,-0.16643047,-0.2703408,-0.339499,-0.3083602,-0.128448633,-0.1327257,0.057658035,-0.029871765,0.06637428,0.09965414,0.1483913,-0.0176813,-0.000520253,-0.008311532,-0.02204485,-0.18828826,-0.1165071,-0.2881095,-0.2469732,0.005020142,-0.01463151,0.0162212
GSM1090422,-1.635223,-0.6191646,-0.3307218,-0.3054098,0.11309075,-0.07826117,0.03903237,-0.2218713,0.041457045,-0.04510757,-0.003869309,0.12232326,-0.007409509,0.1059777,0.1091935,-0.02307771,-0.5435138,0.0839755,-0.5787848,-0.2969934,-0.1342848,-0.12389335,0.013938865,-0.194083465,0.1976295,-0.09019798,-0.1212327,-0.16490355,0.060421475,0.06299787,-0.052874495,-0.003058343,-0.374056333,-0.4133803,-0.5868585,-1.042456,-0.29022639,-0.2616312,0.051453512,-0.052437525,0.08908356,0.1928731,0.1396579,0.06205265,0.02310274,0.070520835,-0.1535995,-0.46758539,-0.166411,-0.608723833,-0.7746636,0.08815362,-0.1258186,0.03025044
GSM1090423,-1.594194,-0.442472,-0.4243427,-0.222473055,0.06478296,-0.12665615,0.03002545,-0.1922767,0.023883437,-0.09003593,-0.039026305,0.102030227,-0.03358017,0.091948305,0.09292758,0.01160048,-0.5542348,0.08553375,-0.8040212,-0.3704754,-0.07993308,-0.128638965,0.021850845,0.068155215,0.2064195,-0.1462644,-0.1087868,-0.225392605,0.06601647,0.042729755,-0.07074122,0.03279696,-0.4153975,-0.3571024,-0.6519403,-0.4697597,-0.137857063,-0.05989147,0.06533925,-0.08031843,0.04088676,0.1503146,0.1504134,0.02189208,0.06076391,0.071866955,-0.0526925,-0.29877945,-0.0510156,-0.3313574,-0.689778,-0.05444328,-0.6050349,0.06891859
GSM1090426,-1.6100855,-0.2084207,-0.09823596,-0.1571424,0.059048675,-0.010398821,0.0344369,-0.01357708,-0.02504849,-0.130766,-0.07702291,0.008933317,-0.047544655,0.037858555,0.01820793,-0.1004712,-0.3104262,0.1033323,0.05505871,0.13994115,0.004858654,0.039265,-0.00953057,-0.068022785,0.03923758,0.03589358,-0.03059781,0.06507307,0.01464394,0.003026345,0.0853539,0.04387942,-0.096798553,-0.07364751,-0.1121026,-0.56563,-0.03797387,0.02140912,-0.070520325,-0.042347875,-0.02348939,-0.004845443,0.02669046,-0.09974086,0.04613039,0.008845934,-0.009425847,-0.20000494,0.06380729,-0.164598523,-0.2786252,0.1143323,0.04002972,0.09777201
GSM1090427,0.40452045,-0.01367796,0.02814239,-0.078516965,0.05308278,-0.069501055,-0.02311521,0.05012869,0.02984188,0.08857358,-0.018779765,-0.0734113,0.078079155,0.096122255,0.03900781,-0.1902219,-0.5431008,0.0296532,0.1440931,0.12676185,-0.02564183,0.017180525,0.060206575,-0.063500445,-0.1048844,-0.1486288,0.000810754,0.051455585,0.017222769,0.107406745,0.2471425,0.05038141,0.115798207,-0.08586258,-0.1289492,-0.0051996,0.021404657,0.02010481,-0.1092315,-0.013991943,-0.1579161,0.02040759,-0.1321626,-0.08992413,-0.03707603,-0.00885934,0.148545,-0.05903194,-0.03717993,0.05912664,0.1408836,0.05718809,-0.3112683,0.1158142
GSM1090429,-1.721744,0.2843198,0.3003944,0.114737,-0.05990615,-0.09833304,0.03007956,0.2492399,0.071910625,0.03361475,0.116134715,0.105192763,0.049172965,0.06074222,-0.01342982,-0.1222807,-0.1829633,0.06117435,0.5815592,0.3746384,-0.07307795,0.26729685,0.02730366,-0.10235424,-0.2913478,-0.2027195,-0.05856395,-0.085392315,-0.03887514,0.031191331,0.1947003,0.01749851,0.2586079,0.1494577,0.1904753,-0.7033081,0.057438213,0.07525373,-0.2070784,0.02096377,-0.3806224,-0.1320971,-0.2807631,-0.189855,-0.002280965,-0.046095665,0.1095617,-0.281424425,0.02403492,-0.135118617,-0.2309127,0.01287012,0.01333011,0.09793864
GSM1090430,-1.67797,-0.2301978,-0.1774562,-0.18845435,0.036702265,-0.077125425,-0.008049942,0.09016079,0.04831978,0.03438611,0.051963575,0.065763097,-0.037902498,0.06462209,0.009281585,-0.04796827,-0.2103146,0.08015165,0.2283452,0.049202255,0.02901501,0.095821735,0.02150209,0.073457715,-0.02644036,0.02700598,0.02157346,0.044701335,-0.024653169,-0.007122975,0.17260403,0.04642383,0.0484264,-0.09323049,-0.1162072,-0.3101893,-0.043165618,0.02532049,-0.07075877,-0.002822755,-0.1310576,0.04488054,-0.07417309,-0.01124472,-0.0688117,-0.011972363,-0.002588172,-0.179617175,-0.07523889,-0.250767767,-0.3944071,0.06666563,-0.276363,0.01350906
GSM1090435,-1.649455,-0.390306,-0.1747968,-0.33544305,0.094400045,-0.054039795,0.01914905,-0.1118401,0.036512231,0.09465241,0.031722426,0.04867333,-0.0714665,0.05885689,0.06357271,-0.1901857,-0.4319201,0.1487841,-0.3183487,-0.308366,0.0357268,-0.06864815,0.056996598,0.18460295,0.05884468,-0.2490644,-0.08640583,-0.097702237,0.087222165,0.12063875,0.058005275,0.07945033,-0.17721859,-0.3865067,-0.4618075,-0.06990016,-0.072196857,-0.06621075,-0.03865015,-0.06194718,-0.07568216,0.1350183,0.02697801,-0.1821566,0.0297412,-0.046339175,-0.07985979,-0.10909126,-0.1089511,-0.133676427,-0.3678774,0.1460931,-0.2323589,-0.08246817
GSM1090436,-1.635792,-0.1509273,-0.2058874,-0.1860106,0.009548792,-0.09566791,0.007290137,-0.06037878,-0.06381036,-0.09254276,-0.156497,0.015939561,0.040982295,0.11118155,0.0380716,-0.02742694,0.3401764,0.01479753,0.1026248,0.0752983,0.09296569,0.12214785,0.006321405,-0.13902545,-0.04399963,0.3312003,0.1149744,0.194260105,-0.047143545,-0.00087468,0.187542087,0.1334341,-0.073968653,-0.1097356,-0.1048267,-0.3405592,0.020250922,0.2055355,-0.086208525,0.05892731,-0.1007899,-0.01798048,-0.08328888,-0.07356375,-0.07404076,-0.004472194,-0.03112439,-0.19546391,0.1018209,-0.14384996,-0.229157,0.01790727,0.2208217,0.02009866
GSM1090441,-1.699843,0.3169384,0.2810122,0.1325422,-0.1462848,-0.01944076,0.1604483,0.312427,0.076101855,0.06968289,0.08344605,0.06997821,0.041393055,-0.01664571,-0.0143631,-0.07309438,0.06471093,0.07418016,0.6995664,0.4312082,-0.0140955,0.3240642,0.03404215,0.020451555,-0.4820248,-0.2568618,-0.0322792,-0.12758403,-0.06871234,-0.099997295,0.4813068,1.459373,0.373073,0.3922493,0.2552084,-0.985921,0.04390776,-0.215452,-0.26860935,0.08880979,-0.446085,-0.2530684,-0.4410373,-0.2857316,0.04137786,-0.044232095,0.2050679,-0.4276491,-0.03379228,-0.5427576,-0.4418107,0.08684963,0.04016392,0.0116647
GSM1090443,-1.5493225,-0.3605874,-0.2920835,-0.2630265,0.11016097,-0.074973755,-0.05174072,-0.1021331,0.1490358,0.008821302,0.073374745,0.020794407,0.076215928,0.15428225,0.05374273,-0.07695284,-0.5052984,0.0960042,-0.5065166,-0.38736415,-0.04339949,-0.05784667,0.5305841,0.1004692,0.1246397,-0.1757376,-0.08490898,-0.148907975,0.04369148,0.13151214,-0.13637499,0.09347495,-0.30184837,-0.4663576,-0.5490697,-0.01808676,-0.05830182,-0.1282877,0.02875541,-0.018302025,-0.04833587,0.09724536,0.009094972,-0.03265958,-0.00977988,-0.016129437,-0.05066147,-0.15018115,-0.1315169,-0.214627,-0.4834109,0.3518962,0.04061545,-0.05182595
GSM1090447,-1.6515975,-0.002221724,0.05781632,-0.148324,0.057992415,-0.06188926,0.05056408,0.1686723,0.03042185,-0.03416845,0.004758755,0.060921803,0.043542285,0.11885415,-0.02702067,-0.09067423,-0.4679802,0.05286958,0.4695824,0.1881101,-0.2303062,0.16817905,0.0262228,-0.08960857,-0.1168708,-0.2099233,-0.07270067,-0.11611469,-0.016482102,0.015609885,0.098431105,0.03217571,0.172241157,0.2269185,0.05361661,-1.037231,-0.153187429,-0.413478,-0.12669348,-0.028810029,-0.152382,0.009129304,-0.0928594,-0.1493792,0.03751294,0.029628725,-0.000899049,-0.4661889,-0.1095477,-0.600178267,-0.5296172,0.0560713,-0.2126407,-0.03145977
GSM1090448,-1.598719,-0.05166586,-0.07055949,-0.062803305,0.05915647,-0.074488525,0.04543903,-0.2091148,-0.08112008,-0.1208665,-0.13525802,0.081797957,-0.029031506,0.1180197,0.07565251,-0.09502181,-0.5242386,0.1228006,-0.2931316,-0.091663735,0.01660367,-0.00732423,-0.058503985,-0.09395104,0.1150621,-0.01682334,-0.01395922,0.033593976,0.041958185,0.03810464,-0.055718015,-0.05498818,-0.230836167,-0.2193511,-0.3003227,-0.5449368,-0.072513483,-0.03523672,-0.013354546,-0.04794852,0.05314513,0.04010031,0.08202931,0.02774758,0.00467334,0.03540897,-0.001426512,-0.216047605,0.05730935,-0.296584767,-0.3819597,0.1382432,-0.000505497,0.1204211
GSM1090449,-1.673466,-0.001695013,-0.007854036,-0.1441837,-0.1242919,-0.065926215,0.1124121,0.3041598,0.027314716,-0.03330577,0.076538565,0.083368383,0.035233897,0.1081182,-0.04480314,-0.114748,-0.06738129,0.02159421,0.5895872,0.3595914,0.1115779,0.3873618,0.09771,0.06480808,-0.5055292,0.2328738,0.2194318,0.196716444,-0.10775655,-0.028523744,0.21727985,0.1916154,0.253954133,0.2016158,0.1732475,-0.2690983,0.168648887,0.06649149,-0.25203805,0.1318792,-0.4024611,-0.269453,-0.4045971,-0.2545062,0.05476414,-0.05484439,0.2415518,-0.033196515,0.1462448,0.140227,0.1229056,0.09500489,0.1469659,0.005179273
GSM1090450,-1.610774,-0.2951751,-0.1751668,-0.2002785,0.08587612,-0.010962135,0.04497425,-0.06608281,0.028609901,-0.04642094,-0.06751669,0.033665753,-0.065915413,0.070234345,0.1190677,-0.1034879,-0.3866095,0.1051325,-0.2363825,-0.1913971,0.0235311,0.03918333,0.06768918,0.127682665,0.1310982,-0.2373793,-0.06609532,-0.09028326,0.03880184,0.034099717,0.4970438,0.4785824,-0.3147898,-0.2754646,-0.4012319,-0.3645266,-0.120247783,-0.1376188,0.02676641,-0.01257344,0.03458596,0.09270617,0.1044572,-0.04309219,0.03204434,0.035583195,-0.1966897,-0.18011483,-0.09317863,-0.458809933,-0.6757603,0.1337006,-0.07000963,0.005299522
GSM1090452,-1.589788,-0.5118473,-0.3349831,-0.32327515,0.1466715,-0.003549348,-0.003908759,-0.1651605,-0.00527462,-0.05273153,-0.1410088,0.003811189,0.008436341,0.150191,0.1349567,-0.07852893,-0.6459737,0.1022483,-0.7063336,-0.3426296,-0.07497244,-0.042118235,0.035032121,0.113895205,0.1512337,-0.17278,-0.1915549,-0.079098455,0.096276325,0.092493005,-0.022062885,0.1618713,-0.393531567,-0.3483042,-0.6160781,-0.2849689,-0.097934167,-0.217473,-0.003880866,-0.05832206,0.04572694,0.1583289,0.123174,0.02359977,0.08373545,0.044681515,-0.1252841,-0.200757905,-0.0420942,-0.429603567,-0.5278279,0.1962079,-0.2501885,-0.07535974
GSM1090453,-1.62302,-0.5967005,-0.5287329,-0.3530279,0.11772128,-0.012351459,0.006026329,-0.1228034,-0.028457695,-0.06264835,0.028907235,0.00544437,-0.115172078,0.023591695,0.1364126,-0.07755323,-0.6957247,0.1777938,-0.6587074,-0.3100915,-0.01395564,-0.065169123,-0.003911415,0.024656557,0.1978087,-0.09810229,-0.01630533,-0.009388435,0.07518883,0.078235035,-0.050582735,0.3205249,-0.4600378,-0.3431483,-0.6427361,-0.4287225,-0.159866947,0.0264919,0.03887311,-0.06831844,0.0467255,0.171209,0.09871694,0.05008968,-0.05947194,0.028092182,-0.1432994,-0.156702532,-0.06477578,-0.3884841,-0.5188197,0.1067191,-0.4267212,0.02019284
GSM1090454,-1.5553315,-0.2719097,-0.3359259,-0.158632185,0.050296945,-0.1208093,0.02017559,-0.07632364,9.15E-05,-0.06843729,-0.14685955,-0.04565687,-0.027591104,0.073595665,0.0834722,-0.01792231,-0.4599889,0.1076239,-0.2273661,-0.15814445,0.07818969,0.00109881,0.06242032,-0.006539733,0.05799855,-0.1869282,-0.07173861,-0.19512583,0.01417312,0.005091935,-0.075640015,-0.01886192,-0.292814127,-0.1860056,-0.3221926,-0.4272262,-0.147135633,0.06184139,-0.017845409,-0.016691845,0.02779757,0.06962788,0.04372252,0.03715871,-0.08407916,0.09811034,-0.002066233,-0.1933729,-0.0997529,-0.400179467,-0.5010571,0.0899683,-0.4715363,0.04093704
GSM1090455,-1.6430515,-0.2177531,-0.1446612,0.007541137,0.08702992,0.035967712,-0.009084524,-0.08276398,0.1487283,-0.04879742,0.041090255,-0.08649631,-0.00075796,0.085482495,0.114422,-0.09875041,-0.3412108,0.0650991,-0.522342,-0.2782962,0.01735869,-0.09003502,0.070654659,0.058178,0.1052763,-0.1095283,-0.03563766,-0.156939353,0.091465935,0.03213465,-0.038198915,0.08099408,-0.278536693,-0.1896108,-0.4493707,-0.1576992,-0.049614713,-0.08212828,0.02655641,0.04320371,0.1075429,0.1407548,-0.02529291,0.07027265,-0.03749437,0.035098825,0.04423318,0.053598625,-0.04869047,0.0932384,-0.1456779,0.1897779,-0.5390114,-0.000418675
GSM1090459,-1.7430355,-0.28291,-0.1795146,-0.1440266,0.096654915,-0.024689551,-0.01113016,-0.3109967,-0.06763071,-0.03611232,-0.02899869,0.00259656,0.060149398,0.1219234,0.01847831,-0.07174663,-0.5869884,0.09965734,-0.721429,-0.3385112,-0.07400115,-0.107307555,-0.01227694,0.077036485,0.1450512,-0.07698373,-0.1040229,-0.0634106,0.03082864,0.08209681,-0.03232886,0.000573379,-0.3854178,-0.3886583,-0.3800668,-0.3316625,-0.173380227,0.07363766,0.02008848,0.071468025,0.05793227,0.1172228,0.1651117,0.03224305,0.06214931,0.04014306,-0.006849266,-0.20025555,-0.07424147,-0.242865733,-0.468392,-0.02772811,-0.165262,0.04278956
GSM1090460,-1.5843285,-0.5655043,-0.4633783,-0.36304105,0.12227518,-0.063986045,0.01875863,-0.07510359,0.081093215,0.03592879,-0.00839984,0.088271307,0.04029312,0.1451836,0.06118198,-0.0431792,-0.6873536,0.1280705,-0.3992242,-0.33862845,-0.06008647,-0.05274289,0.015398145,-0.01124678,0.09202086,-0.3006009,-0.1242337,-0.18078381,0.019689694,0.1366222,-0.11820345,-0.05744405,-0.28049154,-0.4395549,-0.4860035,-0.4963161,-0.197460497,-0.2020826,-0.010574788,-0.057499825,-0.04694888,0.1682128,0.0473347,0.01757716,0.03912807,0.0366224,-0.05144816,-0.3424816,-0.1359097,-0.533037,-0.5469964,0.04433515,-0.3706474,-0.0970781
GSM1090461,-1.6511335,-0.5176933,-0.4501471,-0.43521705,0.092165175,-0.10753684,-0.04389849,-0.06426053,-0.005950605,-0.1294079,0.03089619,-0.024127803,-0.037416694,0.001879971,0.0595232,-0.1071228,-0.7531667,0.1269772,-0.1435542,-0.12606385,-0.03570751,-0.064612945,0.04340845,0.05295612,0.04669192,-0.03878778,-0.01372493,0.04011732,0.088976455,0.063794425,-0.02981295,0.1304982,-0.168549933,-0.2633178,-0.3540539,-0.2685025,0.049500377,-0.1657622,0.013900899,-0.042327215,0.08037894,0.02453035,0.04415926,-0.02232052,0.005734665,0.02517611,-0.03093942,-0.12674255,-0.006044727,-0.200220533,-0.1415412,0.7307403,-0.1476938,0.0294859
GSM1090467,-1.774143,-0.1045932,-0.04485173,-0.1871191,-0.1084931,-0.001438935,0.05823378,0.215911,-0.014719436,0.0475254,-0.005049755,-0.083435567,-0.042504805,0.004907023,-0.01896276,-0.05948408,-0.04306446,-0.03243122,0.4350707,0.34411485,0.2311149,0.30556905,0.024640274,-0.00140022,-0.4971236,0.1035097,0.1414557,0.222203995,-0.150498685,-0.075881479,0.079961185,0.1122089,0.17618032,0.03720035,0.1520724,-0.219193,0.16515611,0.3096623,-0.2477204,0.02791314,-0.461273,-0.1426186,-0.3224461,-0.05924637,-0.06691426,-0.098722795,0.172924,0.051234908,0.2114667,0.178411007,0.250238,0.01150465,0.2709625,0.1832665
GSM1090468,-1.6697415,0.2537514,0.2023285,0.090740955,-0.064809275,-0.02908596,0.08339666,0.1555999,-0.054569015,0.1024277,-0.12486895,-0.047359019,0.094294568,0.11952125,-0.04715734,-0.09626044,0.01267012,0.06931187,0.4715013,0.2994535,0.1529492,0.2501023,0.021478579,-0.1185087,-0.4083332,0.05993376,0.143046,0.07468921,-0.083476775,-0.033586175,0.2524849,0.1269931,0.147006933,0.09742693,0.1008806,-0.4825485,0.036326587,-0.01188084,-0.23159315,0.013098736,-0.2946624,-0.1512289,-0.2792792,-0.1234715,6.58E-05,-0.078756395,0.1527692,-0.208636115,0.1219261,-0.2283776,-0.2894682,-0.02322459,0.5190421,0.1260072
GSM1090469,-1.6075205,-0.3671331,-0.1943666,-0.2076911,0.13632365,-0.05555496,-0.01128654,-0.02328778,0.110590965,0.100034,0.06393499,0.073125403,0.056645048,0.06274279,0.01632196,-0.0850248,-0.6811368,0.1238837,-0.4369803,-0.3821521,-0.06365619,-0.070296925,0.004224526,-0.099416855,0.03927963,-0.1100712,-0.1085342,-0.128348205,0.048030045,0.107949735,-0.07259105,0.0168562,-0.231445017,-0.3532462,-0.6017721,-0.3341893,-0.162361398,-0.1446019,-0.024714662,0.006175894,-0.1336425,0.1643585,0.007085975,0.05136233,0.01160564,-0.02824168,0.04187995,-0.240920207,-0.1244138,-0.325910033,-0.5213138,0.07424709,-0.03329279,-0.01763815
GSM1090471,-1.7282555,0.08254525,0.1137891,-0.003720079,0.019532615,-0.066626615,0.04336967,0.05367568,0.022320745,0.05720958,-0.00014326,-0.006700737,-0.061705773,-0.05026551,0.0395891,-0.07344259,-0.2559982,0.03426251,0.2478628,0.0911774,0.08950482,0.1446074,-0.005812621,0.188510885,-0.03645397,-0.04167428,-0.009499853,-0.03193632,-0.038122245,-0.033363925,0.078163891,0.05356925,0.036422203,-0.05583002,-0.08402955,-0.2108301,0.000471607,0.001117395,-0.035023295,0.0628631,-0.151308,0.05799529,-0.007664615,-0.07829745,0.0386112,-0.0230845,0.02273985,-0.141375785,-0.04425698,-0.2593695,-0.5360919,0.02071193,-0.009249599,0.0210785
GSM1090473,-1.604418,-0.4234976,-0.1951727,-0.25926355,0.1519751,-0.04582485,0.0403986,0.0135968,0.066755,0.0764063,0.07782995,0.157775433,0.029025835,0.09118303,0.007849383,-0.1206962,-0.6800787,0.1121281,-0.5402647,-0.42596205,0.006664153,0.062626105,0.076121575,0.00243786,0.1193876,-0.06827231,-0.03869652,-0.05633652,0.017822655,0.11998769,-0.061431975,0.0482708,-0.247759477,-0.3492059,-0.5535747,-0.1144624,-0.114855993,-0.08431835,0.023981902,0.062811335,-0.08820169,0.1372175,0.04443065,-0.001568675,0.03336762,-0.02733421,-0.01724517,-0.114200855,-0.1593915,-0.061284863,-0.4777015,0.0566356,-0.2397138,-0.07654417
GSM1090476,-1.761051,0.04663751,-0.002660584,-0.02862871,-0.051446325,-0.02756809,0.0471531,-0.5575132,-0.175871195,-0.2448316,-0.25141885,-0.054869303,0.110524488,0.24082185,0.11921,0.1072319,-0.3697966,0.03419106,-0.4863942,-0.013776615,-0.1411144,-0.11451479,0.012769835,0.005455864,0.111503,-0.1423548,-0.0562038,-0.04106161,-0.13611395,0.024410824,-0.152822736,0.03870269,-0.2769649,-0.5085531,0.03455947,-0.5750895,-0.108246353,0.1425005,-0.05495635,0.032756701,0.123601,-0.1040485,0.1767735,-0.07505657,-0.005283589,0.041810214,0.02277342,-0.248907695,-0.01393289,-0.4152841,-0.4606724,0.09635585,-0.08758766,0.2456702
